objName,objAltName1,objAltName2,objAltName3,objID,uniquePspsOBid,ippObjID,surveyID,htmID,zoneID,tessID,projectionID,skyCellID,randomID,batchID,dvoRegionID,processingVersion,objInfoFlag,astrometryCorrectionFlag,qualityFlag,raStack,decStack,raStackErr,decStackErr,raMean,decMean,raMeanErr,decMeanErr,pmra,pmdec,pmraErr,pmdecErr,epochMean,posMeanChisq,cx,cy,cz,lambda,beta,l,b,nStackObjectRows,nStackDetections,nDetections,ng,nr,ni,nz,ny,gQfPerfect,gMeanPSFMag,gMeanPSFMagErr,gMeanPSFMagStd,gMeanPSFMagNpt,gMeanPSFMagMin,gMeanPSFMagMax,gMeanKronMag,gMeanKronMagErr,gMeanKronMagStd,gMeanKronMagNpt,gMeanApMag,gMeanApMagErr,gMeanApMagStd,gMeanApMagNpt,gFlags,rQfPerfect,rMeanPSFMag,rMeanPSFMagErr,rMeanPSFMagStd,rMeanPSFMagNpt,rMeanPSFMagMin,rMeanPSFMagMax,rMeanKronMag,rMeanKronMagErr,rMeanKronMagStd,rMeanKronMagNpt,rMeanApMag,rMeanApMagErr,rMeanApMagStd,rMeanApMagNpt,rFlags,iQfPerfect,iMeanPSFMag,iMeanPSFMagErr,iMeanPSFMagStd,iMeanPSFMagNpt,iMeanPSFMagMin,iMeanPSFMagMax,iMeanKronMag,iMeanKronMagErr,iMeanKronMagStd,iMeanKronMagNpt,iMeanApMag,iMeanApMagErr,iMeanApMagStd,iMeanApMagNpt,iFlags,zQfPerfect,zMeanPSFMag,zMeanPSFMagErr,zMeanPSFMagStd,zMeanPSFMagNpt,zMeanPSFMagMin,zMeanPSFMagMax,zMeanKronMag,zMeanKronMagErr,zMeanKronMagStd,zMeanKronMagNpt,zMeanApMag,zMeanApMagErr,zMeanApMagStd,zMeanApMagNpt,zFlags,yQfPerfect,yMeanPSFMag,yMeanPSFMagErr,yMeanPSFMagStd,yMeanPSFMagNpt,yMeanPSFMagMin,yMeanPSFMagMax,yMeanKronMag,yMeanKronMagErr,yMeanKronMagStd,yMeanKronMagNpt,yMeanApMag,yMeanApMagErr,yMeanApMagStd,yMeanApMagNpt,yFlags
PSO J080.9045+42.6798,-999,-999,-999,159210809044816451,3532438000029329,242571162972819,0,17469673358779,15921,1,2172,62,0.439116648807299,3532438,56478,3,436527104,7,52,80.90446529,42.67982216,0.0010000000474974,0.0010000000474974,80.904459387,42.67981882435579,0.0159250123282893,0.0159250123282893,-19.330765861297685,-14.526268812638747,16.71633754118238,16.71633754118238,56155.57388394298,3.2278924427883826,0.1162139455522583,0.7259096806335922,0.6779007703356097,82.91983784467047,19.46381594572043,166.03089480754758,3.697643808962992,-999,5,20,0,5,9,6,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,114720,0.9992370009422302,21.6466007232666,0.0408810004591941,0.105772003531456,5,21.52989959716797,21.7726993560791,21.79800033569336,0.1309079974889755,0.3759920001029968,4,22.517799377441406,0.4047749936580658,0.8271920084953308,5,115000,0.9995179772377014,20.91270065307617,0.0399339981377124,0.1950609982013702,7,20.485300064086918,21.07749938964844,20.98929977416992,0.0610670000314712,0.140842005610466,7,20.941699981689453,0.0354389995336532,0.199180006980896,7,115000,0.9990569949150084,20.562400817871094,0.0707679986953735,0.2451090067625045,5,20.261699676513672,20.936899185180664,20.903099060058597,0.0984560027718544,0.3452009856700897,5,20.978500366210938,0.0573789998888969,0.2620219886302948,5,115000,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,114720
PSO J275.7550+43.2699,-999,-999,-999,159922757548814758,3553545000018410,256263518701548,0,14020545525380,15992,1,2209,84,0.960339463278967,3553545,59666,3,444915712,7,53,275.75500718,43.26987541,0.0010000000474974,0.0010000000474974,275.75499243880097,43.26987358853583,0.0072230537443075,0.0072230537443075,31.475433304508503,-77.83989756041284,4.841958770247944,4.841958770247944,56438.53210215341,29.55165854527585,0.0730133863179535,-0.7244633153428747,0.6854355915334392,280.55010382344506,66.49851908919634,71.15055279292977,23.12231345326493,-999,5,48,7,9,25,7,0,0.9996110200881958,21.37700080871582,0.05536799877882,0.1694090068340301,7,21.27239990234375,21.733699798583984,20.428600311279297,0.0845620036125183,0.2902640104293823,7,20.545799255371094,0.0713369995355606,0.2234649956226349,7,16892216,0.9991130232810974,21.15379905700684,0.0821919962763786,0.260246992111206,8,20.72559928894043,21.32900047302246,20.224300384521484,0.0533579997718334,0.1578380018472671,8,20.32990074157715,0.0344760008156299,0.0932160019874572,8,16892216,0.9996659755706788,20.812400817871094,0.0461309999227523,0.1795420050621032,21,20.476999282836918,21.24239921569824,19.847000122070312,0.0340650007128715,0.1868589967489242,24,20.001399993896484,0.0339469984173774,0.1558299958705902,24,16892216,0.9989140033721924,20.544700622558597,0.1155119985342025,0.3021000027656555,7,20.078100204467773,20.95639991760254,19.63820075988769,0.0629900023341178,0.2889840006828308,7,19.847000122070312,0.0676639974117279,0.2643330097198486,7,16892216,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,114720
PSO J282.2105+43.9055,-999,-999,-999,160682822105277237,3559073000045246,256839044346047,0,14035243460329,16068,1,2210,92,0.0351302912785954,3559073,59800,3,436527104,7,52,282.21052527,43.90549184,0.0010000000474974,0.0010000000474974,282.21049154824266,43.90546577520093,0.0022067646544826,0.0022342598781832,-11.653980126463312,-19.88967015381649,1.5178269717549926,1.491192388490797,56064.621242530295,12.7231896942151,0.1523852851127796,-0.704185560500442,0.6934705626512024,292.37185450864456,66.39899190236906,73.34657695696926,18.87315762273273,-999,5,76,13,14,26,13,10,0.9993230104446412,19.80970001220703,0.0138739999383687,0.0806099995970726,11,19.743600845336918,19.981800079345703,19.799999237060547,0.0283410008996725,0.1669609993696212,11,19.681900024414062,0.0215509999543428,0.1023600026965141,11,115000,0.999297022819519,19.43950080871582,0.0130829997360706,0.0619410015642643,11,19.343599319458008,19.56290054321289,19.51189994812012,0.0156560000032186,0.11837700009346,11,19.436500549316406,0.02012600004673,0.090158998966217,11,115000,0.9996830224990844,19.288799285888672,0.0141110001131892,0.1548720002174377,15,18.845600128173828,19.435199737548828,19.40169906616211,0.0124390004202723,0.2748920023441314,21,19.308399200439453,0.0116290003061294,0.2461600005626678,21,16892216,0.9990599751472472,19.21660041809082,0.0233900006860494,0.0745130032300949,13,19.076799392700195,19.287599563598636,19.355899810791016,0.017570000141859,0.0631669983267784,13,19.260799407958984,0.0213900003582239,0.0768759995698928,13,115000,0.9987990260124208,19.15390014648437,0.0602639988064765,0.1484069973230362,10,18.7903995513916,19.24720001220703,19.156200408935547,0.0975639969110488,0.2726050019264221,10,19.069000244140625,0.0569459982216358,0.1660690009593963,10,115000
PSO J026.2417+45.5941,-999,-999,-999,162710262417243590,3499466000019607,268306607000727,0,17384129902749,16271,1,2230,48,0.518997992872259,3499466,62470,3,436527104,7,52,26.2416955,45.59411008,0.0010000000474974,0.0010000000474974,26.241681971589838,45.59411017590335,0.0021679508620279,0.0021704659261978,0.9036775885967512,2.6314267356775733,1.9869985539934425,1.959982726801916,56141.4635114369,2.747456908786028,0.6276197699082018,0.3093945522744115,0.7144007526894777,42.14712378433782,32.16638776114262,132.6443848647781,-16.265755321561684,-999,10,65,8,14,23,11,9,0.999297022819519,19.438899993896484,0.0136540001258254,0.0476099997758865,8,19.358200073242188,19.480199813842773,19.54949951171875,0.0249610003083944,0.106964997947216,8,19.451499938964844,0.0329109989106655,0.1237630024552345,8,115000,0.9993410110473632,19.156099319458008,0.0086380001157522,0.0340970009565353,13,19.120399475097656,19.237699508666992,19.270000457763672,0.0223060008138418,0.0886280015110969,13,19.18219947814941,0.0195599999278783,0.0845609977841377,13,115000,0.9997220039367676,19.104400634765625,0.0074709998443722,0.0763040035963058,16,19.062000274658203,19.381799697875977,19.21319961547852,0.0150269996374845,0.0846109986305236,15,19.122499465942383,0.0132210003212094,0.0641580000519752,16,115000,0.9993770122528076,19.105199813842773,0.0177939999848604,0.0570020005106925,11,19.03969955444336,19.22150039672852,19.223100662231445,0.0213760007172822,0.1282899975776672,11,19.10460090637207,0.0192620009183883,0.0804879963397979,11,115000,0.9992989897727966,19.00760078430176,0.03235400095582,0.1084489971399307,8,18.88610076904297,19.183300018310547,19.21949958801269,0.0415479987859725,0.1728910058736801,8,19.07150077819824,0.0290270000696182,0.122250996530056,8,115000
PSO J027.9229+46.2144,-999,-999,-999,163450279229147988,3500001000049890,268332376834788,0,17364554228861,16345,1,2230,55,0.487181645340455,3500001,62476,3,512024576,7,61,27.92287985,46.21444729,0.0010000000474974,0.0010000000474974,27.92288935809489,46.214442323160135,0.0019483901532426,0.0019483901532426,2.338002877724808,16.766722858312047,1.7756244902940002,1.7756244902940002,56069.68203021558,8.60523584640618,0.6114021432378217,0.3240335631766237,0.7219346709912602,43.70957520579797,32.240134247506546,133.6820269540877,-15.395826692879472,-999,5,64,14,10,17,12,11,0.999094009399414,20.20890045166016,0.0317960008978843,0.1135720014572143,11,20.05660057067871,20.407699584960938,19.34129905700684,0.0357969999313354,0.1047319993376731,13,19.43149948120117,0.0317759998142719,0.1154199987649917,13,16892216,0.999541997909546,19.31049919128418,0.0342260003089904,0.076894998550415,8,19.19860076904297,19.429100036621094,18.26849937438965,0.0107049997895956,0.0596200004220008,9,18.551000595092773,0.0305269993841648,0.0788820013403892,9,16892216,0.9997199773788452,18.94260025024414,0.0263630002737045,0.1025419980287551,12,18.7677001953125,19.05419921875,17.760299682617188,0.013069000095129,0.0529370009899139,12,18.19820022583008,0.0176309999078512,0.0650359988212585,12,16892216,0.9993039965629578,18.51609992980957,0.0958110019564628,0.3348810076713562,7,18.014799118041992,18.853500366210938,17.612199783325195,0.0242779999971389,0.0945859998464584,9,17.892900466918945,0.0352259986102581,0.0944510027766227,9,16892216,0.9991949796676636,18.31730079650879,0.0501939989626407,0.1207310035824775,8,18.16710090637207,18.507999420166016,17.451799392700195,0.0327979996800422,0.1284569948911667,11,17.666900634765625,0.0489210002124309,0.0881410017609596,11,16892216
PSO J000.2666+46.8787,-999,-999,-999,164250002666155079,3481700000022786,265742511528194,0,16836932465979,16425,1,2225,74,0.720140792168808,3481700,61873,3,444915712,7,53,0.26658695,46.8786806,0.0010000000474974,0.0010000000474974,0.2665902816222242,46.87867689952708,0.0039324026401672,0.0038949114944463,-3.9564055732854486,6.681629139944411,2.9779810145462147,2.9163081452205155,56174.39840858981,9.272293547783557,0.6835380631975032,0.0031804422827918,0.7299079400493543,23.220806974320343,41.94464268775397,114.0514186531991,-15.1226806846311,-999,5,62,8,15,22,11,6,0.9992380142211914,21.76210021972656,0.0660099983215332,0.1647170037031173,5,21.46260070800781,21.85759925842285,21.13870048522949,0.1390050053596496,0.2960970103740692,5,21.190200805664062,0.1055419966578483,0.2160169929265976,5,16892216,0.9994040131568908,20.28300094604492,0.0360210016369819,0.1807959973812103,12,19.911300659179688,20.49530029296875,19.76140022277832,0.0499989986419677,0.2252559959888458,13,19.75629997253418,0.0327010005712509,0.1521590054035186,13,16892216,0.9993720054626464,19.765600204467773,0.0273049995303154,0.1157099977135658,16,19.547800064086918,19.885499954223636,19.18099975585937,0.0186000000685453,0.0868149995803833,17,19.216800689697266,0.0192990005016326,0.1082630008459091,17,16892216,0.9994440078735352,19.376100540161133,0.0176260005682706,0.0789770036935806,9,19.22150039672852,19.44529914855957,18.792800903320312,0.0325380004942417,0.1604360044002533,9,18.827899932861328,0.02398999966681,0.100330002605915,9,16892216,0.9989169836044312,19.15690040588379,0.03141900151968,0.1121819987893104,5,18.956600189208984,19.231599807739254,18.64590072631836,0.0789489969611167,0.1993059962987899,6,18.65690040588379,0.0297730006277561,0.0930640026926994,6,16892216
PSO J097.8443+47.3121,-999,-999,-999,164770978444145108,3541899000010184,275101245253575,0,16220954773148,16477,1,2242,81,0.996474030424351,3541899,64052,3,528801792,7,63,97.84435074,47.31205876,0.0010000000474974,0.0010000000474974,97.84432735351518,47.31206114570244,0.0007871813019814,0.0007871813019814,-0.6150502455557294,0.6616172822974948,0.6587962247003943,0.6587962247003943,56421.6290220312,39.75778822065416,-0.092535493335597,0.6716605506000608,0.7350573360226811,95.81502135905248,24.030988895275183,167.68656482181885,16.404932926383847,-999,5,97,19,18,28,13,19,0.9995229840278624,18.813800811767575,0.0550829991698265,0.2125030010938644,15,18.49220085144043,19.10099983215332,16.441600799560547,0.0115149999037384,0.0418099984526634,16,17.678199768066406,0.0584539994597435,0.2389609962701797,16,16892216,0.9997220039367676,18.3710994720459,0.0299319997429847,0.2923899888992309,12,17.493000030517578,18.61520004272461,15.813199996948242,0.0313219986855983,0.1596619933843612,15,17.312299728393555,0.0304170008748769,0.3251340091228485,15,16892216,0.9996269941329956,17.935400009155273,0.0148280002176761,0.0745590031147003,16,17.801300048828125,18.08370018005371,15.360799789428713,0.0093350000679492,0.0455139987170696,26,16.976900100708008,0.0302200000733137,0.1260589957237243,26,16892216,0.9996029734611512,17.877399444580078,0.050000999122858,0.1368470042943954,8,17.593399047851562,18.02669906616211,15.41100025177002,0.0139779997989535,0.0614099986851215,12,16.98349952697754,0.0620810016989707,0.2879160046577453,12,16892216,0.9996089935302734,17.283000946044922,0.0762280002236366,0.2567929923534393,12,16.878400802612305,17.756900787353516,15.354599952697754,0.028931999579072,0.1074829995632171,18,16.418500900268555,0.0494939982891082,0.225164994597435,18,16892216
PSO J045.3084+47.5671,-999,-999,-999,165080453083611225,3510475000013740,270020298945963,0,17543331971551,16508,1,2233,84,0.954870087052574,3510475,62869,3,503635968,7,60,45.30835709,47.5671325,0.0010000000474974,0.0010000000474974,45.30836184608569,47.56712818822078,0.0003605328258579,0.0003543456178946,-1.493717676813251,0.7418376958483861,0.406753182607216,0.394799025524759,56322.493259686205,81.55395135618154,0.4745286570202197,0.479664104778401,0.7380683574396899,57.1057116834381,29.10194687228343,144.4861737377903,-9.799176761237872,-999,5,51,8,13,11,9,10,0.9987959861755372,16.47130012512207,0.0007249999907799,0.0027030000928789,8,16.468299865722656,16.476999282836914,16.535200119018555,0.0022879999596625,0.0080899996683001,8,16.466699600219727,0.0011500000255182,0.0046299998648464,8,115000,0.9997119903564452,16.04400062561035,0.0027580000460147,0.0084680002182722,12,16.032100677490234,16.058900833129883,16.106800079345703,0.0025619999505579,0.00643299985677,12,16.03619956970215,0.001689999946393,0.0046489997766911,12,115000,0.9995070099830629,15.854399681091309,0.0054080002009868,0.009430999867618,5,15.849900245666504,15.86970043182373,15.932900428771973,0.0007999999797903,0.0016599999507889,6,15.867899894714355,0.0026610000059008,0.0056070000864565,6,115000,0.9990260004997252,15.80500030517578,0.0034529999829828,0.0100670000538229,9,15.785599708557127,15.81369972229004,15.851400375366213,0.0017480000387877,0.0059349997900426,9,15.796899795532228,0.001607000012882,0.0081940004602074,9,115000,0.9996820092201232,15.756099700927734,0.0052280002273619,0.0170370005071163,9,15.73270034790039,15.783499717712402,15.839799880981444,0.0026090000756084,0.0074080000631511,9,15.750300407409668,0.0041889999993145,0.0151110002771019,9,115000
PSO J086.3315+47.7365,-999,-999,-999,165280863315094415,3535469000055498,274014618573003,0,16908738066055,16528,1,2240,91,0.251231191913813,3535469,63799,3,444915712,7,53,86.33151762,47.73649399,0.0010000000474974,0.0010000000474974,86.33147298832638,47.73645189722783,0.009921217338725,0.009921217338725,8.355929098855345,10.623427867631284,8.163668211561442,8.163668211561442,56537.44627218093,17.408069269955263,0.0430320074292215,0.6711637250456665,0.7400591196110189,87.29309902638103,24.33163617435671,163.77244656631854,9.623669064154551,-999,5,33,5,4,16,4,4,0.9990509748458862,21.66110038757324,0.1041710004210472,0.2068919986486435,2,21.65970039367676,21.868000030517575,21.260099411010746,0.1156079992651939,0.2302429974079132,2,21.10919952392578,0.0596459992229938,0.1183400005102157,2,16892216,0.9996500015258788,21.16419982910156,0.0750629976391792,0.1600980013608932,4,20.961599349975582,21.30349922180176,20.546600341796875,0.0758799985051155,0.1504610031843185,4,20.53610038757324,0.0416259989142417,0.0915940031409263,4,16892216,0.9995880126953124,20.725400924682617,0.0513000003993511,0.2118480056524276,16,20.38909912109375,20.995800018310547,19.846799850463867,0.041687998920679,0.1687870025634765,16,19.9414005279541,0.0436070002615451,0.1607729941606521,16,16892216,0.9982290267944336,20.329099655151367,0.0711930021643638,0.102863997220993,2,20.243000030517575,20.385400772094727,19.46430015563965,0.0157169997692108,0.253834992647171,3,19.48740005493164,0.0786520019173622,0.1136199980974197,3,16892216,0.9996089935302734,19.63570022583008,0.0297650005668401,0.0831570029258728,3,19.53899955749512,19.644399642944336,18.90819931030273,0.0684259980916976,0.1828929930925369,4,18.90819931030273,0.1154400035738945,0.2188429981470108,4,16892216
PSO J336.2041+48.1798,-999,-999,-999,165813362041106328,3612899000013254,291211667583944,0,14217989345612,16581,1,2345,4,0.008613275372063,3612899,67803,3,436527104,7,52,336.20413209,48.17976194,0.0010000000474974,0.0010000000474974,336.2041221980676,48.17976537947214,0.020181237144273,0.020181237144273,11.925896741986609,41.39327267861821,19.37335635910122,19.37335635910122,55779.77316887386,1.7637765796995843,0.61011053140144,-0.269038374712876,0.7452405600911068,4.647916702340469,52.25680021402127,99.23959143912494,-7.831738437587371,-999,5,24,4,8,12,0,0,0.9978010058403016,22.21080017089844,0.0358740016818046,0.0707589983940124,4,22.132200241088867,22.29080009460449,-999.0,-999.0,-999.0,4,22.5625,0.2407010048627853,0.4860399961471557,4,115000,0.9983279705047609,21.842300415039062,0.0676859989762306,0.3311569988727569,4,21.34709930419922,22.12220001220703,21.8169002532959,0.1910240054130554,0.262686014175415,4,21.45599937438965,0.1164389997720718,0.4801009893417358,4,16892216,0.9988390207290648,21.47360038757324,0.0471279993653297,0.1145809963345527,10,21.273099899291992,21.584199905395508,21.77050018310547,0.0608749985694885,0.1596820056438446,9,22.04520034790039,0.1415009945631027,0.47291100025177,10,115000,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,114720,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,114720
PSO J296.4532+48.3759,-999,-999,-999,166052964531931802,3569980000047718,287376261823077,0,14059423495855,16605,1,2338,10,0.283073496337117,3569980,66910,3,503635968,7,60,296.45320653,48.37596653,0.0010000000474974,0.0010000000474974,296.4532082002036,48.375944820029424,0.0007482896640779,0.0007644941182143,-4.567059147169467,3.5281954642683693,0.5214595126060113,0.5334570461316103,55964.21534361038,3.976858323794814,0.2958969151151217,-0.5946931486159229,0.7475192804300329,320.001449832288,67.27815546393948,81.69228018422791,11.648769648205352,-999,5,72,14,14,17,10,17,0.999646008014679,17.789400100708008,0.0056839999742805,0.0198170002549886,12,17.759300231933594,17.813800811767578,17.86440086364746,0.0050840000621974,0.0254139993339777,12,17.78339958190918,0.0051879999227821,0.0213949996978044,12,115000,0.9994519948959352,17.342899322509766,0.0037340000271797,0.058348000049591,10,17.188899993896484,17.42169952392578,17.42569923400879,0.0059219999238848,0.0330489985644817,11,17.354900360107422,0.0040389997884631,0.0322600007057189,11,115000,0.9995110034942628,17.155500411987305,0.0018309999722987,0.0255360007286071,13,17.146699905395508,17.21929931640625,17.239999771118164,0.0035780000034719,0.0205710008740425,13,17.159000396728516,0.0039140000008046,0.0211440008133649,13,115000,0.9997869729995728,17.09830093383789,0.0068100001662969,0.0160489995032548,7,17.086299896240234,17.128299713134766,17.243499755859375,0.032404001802206,0.0505530014634132,7,17.121000289916992,0.0244980007410049,0.0352649986743927,7,115000,0.998760998249054,17.030799865722656,0.0081299999728798,0.0285080000758171,12,16.970199584960938,17.079599380493164,17.183399200439453,0.021331999450922,0.0669479966163635,12,17.063899993896484,0.020151000469923,0.0689800009131431,12,115000
PSO J293.6860+48.4125,-999,-999,-999,166092936859355695,3567664000052659,287101383921077,0,14078145796993,16609,1,2338,15,0.345087902941823,3567664,66846,3,444915712,7,53,293.68595281,48.41256629,0.0010000000474974,0.0010000000474974,293.68595626707275,48.412536828789214,0.004556148199383,0.004556148199383,-10.200531405844036,5.828140172016367,3.371449892624178,3.371449892624178,56052.41744043925,4.516934406444507,0.266648908765346,-0.6078479343111959,0.7479433455869917,315.7040719641529,68.12711597694584,80.87086923765858,13.302265863055998,-999,5,69,3,14,27,12,13,0.998782992362976,22.116600036621094,0.2231550067663192,0.315856009721756,2,21.9025993347168,22.348899841308597,21.88349914550781,0.0181699991226196,0.0257440004497766,2,21.93910026550293,0.0182969998568296,0.0258900001645088,2,115000,0.9996579885482788,20.654300689697266,0.0298980008810758,0.1012089997529983,13,20.48390007019043,20.80990028381348,20.34959983825684,0.0339529998600482,0.1275089979171753,13,20.30620002746582,0.0326940007507801,0.1340470016002655,13,16892216,0.999336004257202,19.961599349975582,0.0188989993184804,0.1222980022430419,22,19.806100845336918,20.21190071105957,19.6564998626709,0.0278089996427297,0.2398529946804046,23,19.605300903320312,0.0242139995098114,0.1619540005922317,23,16892216,0.9996529817581176,19.649099349975582,0.0416189990937709,0.0941089987754821,8,19.48760032653809,19.773500442504883,19.312400817871094,0.0385500006377697,0.2859739959239959,9,19.250999450683597,0.0447349995374679,0.0855920016765594,9,16892216,0.9990620017051696,19.331199645996094,0.0379870012402534,0.1300680041313171,12,19.061500549316406,19.53919982910156,19.038799285888672,0.0593010000884532,0.1907929927110672,12,18.92930030822754,0.0623410008847713,0.1809280067682266,12,16892216
PSO J337.7255+48.7166,-999,-999,-999,166463377254360594,3613125000030478,291495135443502,0,14220261225260,16646,1,2345,12,0.697022998423337,3613125,67869,3,436527104,5,52,337.72548054,48.71657412,0.0010000000474974,0.0010000000474974,337.725483784509,48.71654700285075,0.0301967053563814,0.0301967053563814,-19.8563134019244,-26.146009590054383,27.89583291962119,27.89583291962119,55856.2383474254,0.622533233404319,0.6105504873420121,-0.2500878256940333,0.7514547104423941,6.4904651785020775,52.08521272644699,100.3909190337458,-7.907036120925932,-999,3,14,0,0,7,6,1,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,16416,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,16416,0.9994109869003296,21.625999450683597,0.0853319987654686,0.1462139934301376,5,21.50189971923828,21.858299255371094,21.249000549316406,0.278548002243042,0.5481780171394348,3,21.34289932250977,0.0198330003768205,0.2272049933671951,4,115000,0.9979000091552734,20.98539924621582,0.0584179982542991,0.1387639939785003,4,20.83819961547852,21.1343994140625,-999.0,-999.0,-999.0,2,22.053699493408203,0.1130449995398521,0.1766940057277679,4,115000,0.9988589882850648,20.483299255371094,0.1615059971809387,-999.0,1,20.483299255371094,20.483299255371094,20.579599380493164,0.2863070070743561,-999.0,1,20.73600006103516,0.1615059971809387,-999.0,1,115000
PSO J051.2915+48.8389,-999,-999,-999,166600512913897402,3513618000059168,270621594412835,0,17473210297796,16660,1,2298,29,0.52183265008203,3513618,63009,3,436363264,7,52,51.29141381,48.83895055,0.0010000000474974,0.0010000000474974,51.29145285619605,48.83892625197391,0.0411523648154165,0.0411523648154165,-54.83222704050836,-5.425063596842122,35.771724225685084,35.771724225685084,55791.96697419292,14.402259079163668,0.4115976600027056,0.5136008267396505,0.7528622430781376,61.89496710618541,29.10679168690732,147.25449081569965,-6.636418391719171,-999,4,5,0,0,4,1,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,16416,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,114720,0.9986259937286376,21.590200424194336,0.1076970025897026,0.2059080004692077,4,21.28009986877441,21.74449920654297,-999.0,-999.0,-999.0,4,21.36590003967285,0.2714140117168426,0.37083700299263,4,115000,0.9983320236206056,21.04540061950684,0.1557590067386627,-999.0,1,21.04540061950684,21.04540061950684,20.995800018310547,0.2475380003452301,-999.0,1,21.035499572753903,0.1557590067386627,-999.0,1,115000,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,114720
PSO J338.6067+48.9696,-999,-999,-999,166763386065584068,3613433000051679,291379171346913,0,14217159307254,16676,1,2345,20,0.655847394518412,3613433,67842,3,436527104,7,52,338.60669963,48.96957902,0.0010000000474974,0.0010000000474974,338.6067142894254,48.96959178057338,0.0125757587268303,0.0125757587268303,-8.297327750099793,-31.647669402908647,12.803411353120204,12.803411353120204,55798.17004456357,2.2524621499038657,0.6112284806463574,-0.2394551975884602,0.7543612879745467,7.490972325023926,51.939732389068205,101.02477609578588,-7.986245490120024,-999,5,40,1,11,17,11,0,0.900547981262207,22.20829963684082,0.1468780040740966,-999.0,1,22.20829963684082,22.20829963684082,22.3710994720459,0.2948040068149566,-999.0,1,22.14800071716309,0.1468780040740966,-999.0,1,115768,0.9992139935493468,21.450899124145508,0.0360619984567165,0.0879340022802352,9,21.305099487304688,21.575899124145508,21.74370002746582,0.0592250004410743,0.2546179890632629,9,21.85849952697754,0.0662039965391159,0.174467995762825,9,115000,0.9992610216140748,21.12689971923828,0.038986001163721,0.1364659965038299,11,20.90589904785156,21.37019920349121,21.37739944458008,0.0461479984223842,0.1398350000381469,10,21.43120002746582,0.0704500004649162,0.3311589956283569,10,115000,0.998889982700348,20.956600189208984,0.0701029971241951,0.1742659956216812,9,20.727100372314453,21.222900390625,20.971900939941406,0.1720640063285827,0.3867129981517792,6,21.399999618530277,0.0852489992976188,0.1896249949932098,8,115000,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,114720
PSO J053.9244+50.4234,-999,-999,-999,168500539243608806,3518562000038853,270948011907014,0,17473324034630,16850,1,2298,65,0.330233816364998,3518562,63085,3,512024576,7,61,53.92438395,50.42340958,0.0010000000474974,0.0010000000474974,53.924412783106526,50.423420717560674,0.0015388617443461,0.0015388617443461,3.3692454795619367,-8.108686420166077,1.1240078916635765,1.1240078916635765,56186.239420229234,14.536485117623446,0.3751629149388513,0.5149375040702029,0.7707737373292722,64.28595351074556,30.154983624885325,147.75017845431952,-4.361712679769799,-999,5,52,9,12,12,7,12,0.99972802400589,20.885799407958984,0.0824949964880943,0.1487479954957962,4,20.65049934387207,20.962499618530277,19.702800750732425,0.0630220025777816,0.1816679984331131,6,19.791000366210938,0.1153319999575614,0.2660540044307709,6,16892216,0.9995250105857848,19.20330047607422,0.0190120004117488,0.0502430014312267,7,19.1338005065918,19.27879905700684,18.11319923400879,0.0161169990897178,0.0465000011026859,10,18.36429977416992,0.0224179998040199,0.0509039983153343,10,16892216,0.9993510246276855,18.375900268554688,0.0643239989876747,0.1328420042991638,8,18.35260009765625,18.58580017089844,17.020299911499023,0.011214000172913,0.1157979965209961,10,17.554500579833984,0.0433069989085197,0.0775569975376129,10,16892216,0.998760998249054,18.13520050048828,0.0477680005133152,0.0856439992785453,5,18.07990074157715,18.27359962463379,16.437700271606445,0.0322070010006427,0.0529769994318485,7,17.20949935913086,0.0454309992492198,0.1135779991745948,7,16892216,0.999109983444214,17.407499313354492,0.0476379990577697,0.1320450007915496,7,17.31209945678711,17.65839958190918,16.11840057373047,0.033500000834465,0.1134319975972175,12,16.506900787353516,0.0437440015375614,0.1273690015077591,12,16892216
