ls_id,dec,ra,elat,elon,glat,glon,mjd_max,mjd_min,ref_id,brickid,blob_nea_g,blob_nea_r,blob_nea_z,bx,by,dchisq_1,dchisq_2,dchisq_3,dchisq_4,dchisq_5,dec_ivar,dered_flux_g,dered_flux_r,dered_flux_w1,dered_flux_w2,dered_flux_w3,dered_flux_w4,dered_flux_z,dered_mag_g,dered_mag_r,dered_mag_w1,dered_mag_w2,dered_mag_w3,dered_mag_w4,dered_mag_z,ebv,fiberflux_g,fiberflux_r,fiberflux_z,fibertotflux_g,fibertotflux_r,fibertotflux_z,flux_g,flux_ivar_g,flux_ivar_r,flux_ivar_w1,flux_ivar_w2,flux_ivar_w3,flux_ivar_w4,flux_ivar_z,flux_r,flux_w1,flux_w2,flux_w3,flux_w4,flux_z,fracflux_g,fracflux_r,fracflux_w1,fracflux_w2,fracflux_w3,fracflux_w4,fracflux_z,fracin_g,fracin_r,fracin_z,fracmasked_g,fracmasked_r,fracmasked_z,gaia_a_g_val,gaia_astrometric_excess_noise,gaia_astrometric_excess_noise_sig,gaia_astrometric_sigma5d_max,gaia_astrometric_weight_al,gaia_e_bp_min_rp_val,gaia_phot_bp_mean_flux_over_error,gaia_phot_bp_mean_mag,gaia_phot_bp_rp_excess_factor,gaia_phot_g_mean_flux_over_error,gaia_phot_g_mean_mag,gaia_phot_rp_mean_flux_over_error,gaia_phot_rp_mean_mag,galdepth_g,galdepth_r,galdepth_z,g_r,htm9,mag_g,mag_r,mag_w1,mag_w2,mag_w3,mag_w4,mag_z,mw_transmission_g,mw_transmission_r,mw_transmission_w1,mw_transmission_w2,mw_transmission_w3,mw_transmission_w4,mw_transmission_z,nea_g,nea_r,nea_z,nest4096,objid,parallax_ivar,parallax,pmdec_ivar,pmdec,pmra_ivar,pmra,psfdepth_g,psfdepth_r,psfdepth_w1,psfdepth_w2,psfdepth_w3,psfdepth_w4,psfdepth_z,psfsize_g,psfsize_r,psfsize_z,ra_ivar,random_id,rchisq_g,rchisq_r,rchisq_w1,rchisq_w2,rchisq_w3,rchisq_w4,rchisq_z,ref_epoch,ring256,r_z,sersic_ivar,sersic,shape_e1_ivar,shape_e1,shape_e2_ivar,shape_e2,shape_r_ivar,shape_r,snr_g,snr_r,snr_w1,snr_w2,snr_w3,snr_w4,snr_z,w1_w2,w2_w3,w3_w4,wise_x,wise_y,z_w1,allmask_g,allmask_r,allmask_z,anymask_g,anymask_r,anymask_z,brick_primary,fitbits,gaia_astrometric_n_good_obs_al,gaia_astrometric_n_obs_al,gaia_astrometric_params_solved,gaia_duplicated_source,gaia_phot_bp_n_obs,gaia_phot_g_n_obs,gaia_phot_rp_n_obs,gaia_phot_variable_flag,maskbits,nobs_g,nobs_r,nobs_w1,nobs_w2,nobs_w3,nobs_w4,nobs_z,release,wisemask_w1,wisemask_w2,brickname,ref_cat,type,wise_coadd_id
9906626253160659,12.803628441202276,224.3059996785447,28.31107889274685,217.56740925352932,57.29301096258407,13.2361906934906,57893.19854089075,57110.30400080259,36266,404158,267.6386,284.53384,264.9893,3379.1938,2536.7397,0.0,0.0,0.0,0.0,0.0,53619030000000.0,974.3164,2243.7158,3351.535,1985.7212,726.90424,953.92566,4096.445,15.02825,14.122581,13.686891,14.255204,15.346307,15.051213,13.468983,0.030021,50.292255,119.22458,223.49153,50.30491,119.25725,223.53102,891.46625,4.42635,1.845697,0.086397,0.045661,0.000446,9e-06,0.478687,2113.341,3334.5269,1979.5265,726.42004,953.68567,3961.5476,0.0069,0.007802,0.022045,0.020724,0.118739,1.872543,0.007831,0.976869,0.976922,0.976921,0.034044,0.029914,0.02972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.97626,345.19766,51.824074,0.937161,3634437,15.124738,14.187576,13.692414,14.258596,15.347031,15.051487,13.505338,0.914966,0.941893,0.994925,0.99688,0.999334,0.999748,0.96707,265.82785,282.40787,262.81293,34398401,211,0,0,0,0,0,0,1495.408,641.9622,5.352558,0.961449,0.001758,2.2e-05,98.7911,1.317608,1.336444,1.196468,64531355000000.0,59.379883,2.217087,5.132297,21.520788,2.661925,0.654244,0.13004,10.069461,0.0,306302,0.682239,341469.1,4.36166,16775621.0,0.066682,18798038.0,-0.091195,86611.18,10.181952,1875.5461,2871.1099,980.13116,422.99207,15.338221,2.907101,2740.8828,-0.566182,-1.088434,0.295544,322.62842,241.4791,-0.187077,0,0,0,0,0,0,1,528,0,0,0,0,0,0,0,0,4096,3,3,218,215,27,27,3,9010,0,0,2244p127,L3,SER,2240p121
9906626291632071,12.954480204810835,14.710600872584518,6.156168491475912,18.54561290550595,-49.877007384579386,125.73193738395544,58433.11805121074,57591.37605832666,0,404745,32.223484,27.902758,31.57188,2241.2456,1174.0656,275.71155,323.3252,337.90576,332.31274,338.6374,2964778200.0,0.64083,1.501395,-8.957285,-5.88104,15.50314,1044.614,1.975287,22.983143,22.058764,,,19.52395,14.95261,21.760925,0.071364,0.118975,0.298642,0.418329,0.150232,0.372256,0.559405,0.518798,385.0103,108.28055,1.912053,0.427938,0.000626,1e-05,19.011715,1.302249,-8.849607,-5.837522,15.478602,1043.9894,1.824155,1.157313,0.917596,0.970918,1.026909,5.934189,1.65055,1.40742,1.0,0.999836,0.999357,0.000332,5.5e-05,6.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586.3816,483.99915,77.179276,0.999241,4125599,23.212505,22.213264,,,19.525671,14.953259,21.847345,0.809571,0.867359,0.987979,0.9926,0.998417,0.999402,0.923488,32.223072,27.892408,31.514874,80810590,1991,0,0,0,0,0,0,2530.576,833.57495,3.795788,0.698903,0.00094,1.3e-05,127.21369,1.493965,1.295293,1.44828,2990480400.0,96.20364,1.001925,0.98254,3.334025,1.023036,0.509845,0.101144,1.003873,0.0,304681,0.365919,0.0,4.0,73.933525,0.00936,167.43057,-0.266655,26.507992,2.213845,10.179681,13.550935,-12.236973,-3.818729,0.38727,3.353643,7.953757,,,4.572412,72.90172,112.54934,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,183,178,15,16,4,9010,0,0,0147p130,,DEV,0139p136
9906626344321770,12.907975565652194,220.8150669953232,27.282455828475022,213.8978561885257,60.242190719382286,9.95031352738799,58338.99089202073,57110.29139232259,0,405549,6.707763,7.833141,5.435643,2902.6885,535.2182,120.60506,131.29497,132.61069,135.06496,0.0,1746757600.0,0.224243,0.613771,-0.182791,-2.076753,-64.88226,149.59561,0.461441,24.123205,23.029984,,,,17.062702,23.33971,0.022896,0.112846,0.315776,0.242229,0.112846,0.315776,0.242229,0.209548,516.62787,276.48657,3.943264,0.860197,0.001645,2.3e-05,59.26136,0.586379,-0.182084,-2.07181,-64.8493,149.56691,0.449806,0.0,0.0,3.202501,0.170181,0.121316,1.537177,0.0,0.985451,0.978421,0.984849,0.021081,0.032914,0.017075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534.6581,287.183,61.02318,1.117237,3635078,24.19679,23.079554,,,,17.062912,23.367435,0.93447,0.955372,0.996127,0.99762,0.999492,0.999808,0.974786,6.706172,7.827837,5.434864,34307317,746,0,0,0,0,0,0,908.5559,471.75204,5.094587,0.910244,0.001605,2e-05,124.88696,1.313528,1.439701,1.070996,1848059800.0,30.135712,1.066397,0.970817,0.521172,0.447836,0.538739,0.148954,0.928126,0.0,306292,-0.287882,0.0,1.0,0.0,0.0,0.0,0.0,155.33987,0.460754,4.762914,9.75025,-0.361575,-1.921538,-2.63036,0.712627,3.462672,,,,276.34088,50.82386,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,213,212,23,25,3,9010,0,0,2208p130,,REX,2203p136
9906626351206798,13.040699682271192,247.891818143982,34.47522014384734,243.59178473814893,36.85555108548295,29.078658990887508,58342.088831530746,56887.983161232594,0,405654,8.099905,6.090347,5.119586,844.9997,2358.8665,2422.7427,2469.2078,2472.9397,2471.1362,0.0,39537787000.0,1.241258,1.879008,0.243513,-0.426499,-39.330463,279.87833,2.664019,22.265345,21.815178,24.033693,,,16.382576,21.436157,0.053752,0.699844,1.115892,1.658602,0.699844,1.115892,1.658602,1.058666,961.7261,314.4559,3.943098,0.887734,0.000967,1.2e-05,78.22671,1.688028,0.241305,-0.42412,-39.283566,279.75226,2.508996,0.0,0.0,29.198492,10.816602,1.25818,2.124948,0.0,0.993814,0.994047,0.495134,0.009602,0.006517,0.013814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889.98865,273.04712,60.364338,0.506552,3471563,22.438103,21.931551,24.043583,,,16.383066,21.50125,0.852898,0.898361,0.990932,0.994421,0.998808,0.99955,0.941809,8.099864,6.069739,5.123724,129816607,4494,0,0,0,0,0,0,1247.4221,432.9055,5.479564,1.032375,0.001042,1.3e-05,114.293785,1.745201,1.466979,1.26478,40210150000.0,21.462887,1.165088,1.043568,1.22472,0.667337,0.632445,0.106719,1.005132,0.0,304321,0.430302,0.0,1.0,0.0,0.0,0.0,0.0,2163.2434,0.285111,32.83103,29.933647,0.479165,-0.399604,-1.22187,0.9808,22.191034,,,,80.35951,225.40814,-2.542334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,208,208,13,13,2,9010,0,0,2478p130,,REX,2482p136
9906626442364927,13.304692495583692,244.43546919635827,34.07954238129745,239.5344237964435,40.030572155048525,27.614165487232416,58340.10436318074,57110.3554850626,0,407045,47.869022,44.10234,44.33649,2490.9531,2551.072,767.05756,1670.3674,1290.3184,1680.523,0.0,4196481300.0,2.431918,3.16738,1.39568,-0.318178,65.25431,-976.8258,3.822635,21.535128,21.24825,22.138035,,17.963476,,21.044092,0.056895,0.234941,0.323283,0.410163,0.234941,0.323283,0.410163,2.054967,208.48401,88.91893,2.730131,0.660725,0.000805,1.2e-05,6.001754,2.827673,1.382288,-0.3163,65.17196,-976.3601,3.587592,0.004471,0.004995,4.569165,16.829927,0.625296,1.194607,0.058131,0.779278,0.781558,0.743661,0.072245,0.054431,0.056953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1139.8676,579.95355,41.184628,0.34656,3451127,21.717987,21.371428,22.148504,,17.964848,,21.112993,0.844998,0.892748,0.990404,0.994096,0.998738,0.999523,0.938513,47.633377,43.91481,43.838806,129902013,2047,0,0,0,0,0,0,1693.1761,969.3884,5.509109,1.033832,0.000963,1.2e-05,79.092064,1.649329,1.354074,1.220886,4139319800.0,94.89866,0.977911,0.929172,0.630989,0.576557,0.507601,0.0654,0.987609,0.0,303287,0.258434,0.0,1.0,0.0,0.0,0.0,0.0,410.294,2.000353,29.671618,26.664059,2.283969,-0.257104,1.849078,-3.437002,8.789053,,,,237.45155,244.04729,-1.035511,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,222,221,14,15,3,9010,0,0,2444p132,,REX,2451p136
9906626687013184,13.987145386514625,123.82157003816612,-5.676169546095376,122.87215623951046,24.781960055943575,209.34367334224436,58464.207069760734,57398.23875534667,0,410778,5.305291,4.636413,5.608403,630.66425,1623.0879,219.63528,233.10541,234.05104,240.3489,0.0,4704915500.0,0.369083,0.430463,0.733549,0.766886,-34.40676,-199.25223,0.600431,23.58219,23.415161,22.836428,22.788174,,,23.053843,0.02313,0.220739,0.263266,0.374757,0.220739,0.263266,0.374757,0.344658,1125.5067,487.86758,2.995905,0.635565,0.001044,9e-06,65.885475,0.41106,0.730679,0.765042,-34.389103,-199.21361,0.585139,0.0,0.0,2.72269,1.911586,0.287442,1.639959,0.0,0.984952,0.985829,0.97922,0.015176,0.013242,0.020413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0212,390.02063,53.44282,0.191292,3823709,23.65653,23.465239,22.840683,22.790787,,,23.081852,0.933822,0.954925,0.996088,0.997596,0.999487,0.999806,0.974531,5.281925,4.624922,5.607256,18938955,4416,0,0,0,0,0,0,1614.2855,752.91266,3.667231,0.696741,0.001053,9e-06,92.328705,1.298559,1.164987,1.333464,4865471000.0,90.20162,1.092094,1.139351,0.489782,0.511639,0.642688,0.178839,1.029324,0.0,297824,0.383387,0.0,1.0,0.0,0.0,0.0,0.0,336.5204,0.314536,11.562775,9.079371,1.264709,0.609909,-1.111269,-0.599341,4.749567,0.049896,,,59.917274,154.33134,0.241169,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,171,162,17,11,3,9010,0,0,1237p140,,REX,1241p136
9906626735904868,14.063677759736208,315.96477251946095,29.41657806146345,323.185690680938,-21.14435727822881,62.3317692571689,58406.09920111074,57613.14417172668,0,411524,36.993565,40.26799,41.496223,95.265625,2674.924,1151.834,2059.1865,1807.2,2070.1565,0.0,6086644000.0,2.92462,4.308653,-0.813172,-1.798393,17.262545,-3579.2083,5.408626,21.334826,20.914146,,,19.407238,,20.667282,0.083311,0.31039,0.495606,0.669382,0.31042,0.495633,0.669454,2.285413,242.67226,39.818443,2.641402,0.648414,0.000844,1.2e-05,11.985758,3.64917,-0.801772,-1.782867,17.230652,-3576.71,4.928685,0.02446,0.026224,24.837538,7.185976,3.646352,1.139575,0.118268,0.999477,0.999222,0.999054,0.037642,0.076847,0.052735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1204.6262,187.05894,48.808773,0.508074,3374304,21.602589,21.094515,,,19.409246,,20.768173,0.781439,0.84694,0.98598,0.991367,0.998152,0.999302,0.911264,36.95017,40.196636,41.412525,51219388,6244,0,0,0,0,0,0,1834.4264,288.67813,4.953167,0.958407,0.000904,1.1e-05,69.97628,1.506621,1.60991,1.775455,6026057000.0,21.21023,0.943323,0.949613,1.416272,0.950675,0.53535,0.083707,0.953322,0.0,298371,0.326342,0.0,1.0,0.0,0.0,0.0,0.0,602.58386,1.776628,35.602028,23.02694,-1.303071,-1.435639,0.500527,-12.305759,17.06333,,,,9.229311,255.17993,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,208,207,14,14,3,9010,0,0,3158p140,,REX,3165p136
9906626846264322,14.561108444889303,29.579919130139388,2.3277528901026123,32.60244833874043,-45.262711934157025,146.23668581986414,58407.10728041074,57591.40713049668,0,413208,65.93846,65.47838,62.875305,1098.656,2639.2393,201924.05,516745.78,504083.72,518732.56,0.0,959260100000.0,59.065113,84.69731,63.733196,43.219093,-344.1635,5205.7847,109.91242,18.071672,17.680326,17.989086,18.41081,,13.208784,17.397383,0.051592,4.238982,6.389225,8.675866,4.241332,6.391225,8.677254,50.699577,73.51733,45.984093,1.362888,0.376558,0.000856,1.5e-05,5.478973,76.41717,63.178387,42.987648,-343.76962,5203.534,103.76613,0.049967,0.028598,0.090264,0.115519,1.538525,0.954606,0.01224,0.998727,0.998725,0.998744,0.00437,0.004236,0.004276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828.2092,504.51102,53.437775,0.445467,4086988,18.23749,17.792023,17.998579,18.416641,,13.209254,17.459862,0.858368,0.902238,0.991295,0.994645,0.998855,0.999568,0.94408,65.93752,65.47612,62.872787,2273308,3074,0,0,0,0,0,0,1300.7977,812.559,3.778586,0.711224,0.001305,1.8e-05,92.04337,1.563793,1.505309,1.33198,982335550000.0,61.504864,2.595081,3.151925,1.086148,0.585337,0.471105,0.15752,2.297979,0.0,293460,0.332161,0.0,1.0,0.0,0.0,0.0,0.0,85817.3,2.45771,434.70956,518.19684,73.7562,26.379065,-10.057786,20.005842,242.88753,-0.418062,,,104.20623,251.91454,-0.538717,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,185,179,21,22,3,9010,0,0,0295p145,,REX,0297p151
9906627056501932,15.07479973768577,137.6408554359992,-1.1557888095852933,135.53286152487797,37.5036383294855,214.3545223096982,58461.30707019075,57401.26817002668,0,416416,15.830766,14.295403,13.37484,2790.085,2827.4512,6108.5854,8402.637,9828.016,10088.922,10103.172,159680500000.0,2.837611,4.159922,1.625248,0.307617,19.299078,2251.95,5.309035,21.367619,20.952288,21.9727,23.779972,19.28616,14.118603,20.687462,0.032877,0.749113,1.13364,1.489195,0.749113,1.13364,1.489195,2.574458,722.69574,258.08395,2.524306,0.55744,0.000786,1.1e-05,51.880623,3.895951,1.616218,0.306567,19.285,2251.3296,5.117877,0.000279,0.000307,2.453608,9.295768,1.176488,0.763053,0.000689,0.999016,0.998935,0.998319,0.009006,0.008933,0.010522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1673.5579,596.3535,115.09971,0.44982,3898118,21.473286,21.023466,21.97875,23.783688,19.286951,14.118902,20.727276,0.907263,0.936544,0.994444,0.996584,0.99927,0.999725,0.963994,15.829694,14.294497,13.373959,17680701,1196,0,0,0,0,0,0,2672.5864,1011.93677,3.658118,0.667149,0.000765,1e-05,221.39828,1.445276,1.328722,1.186381,34908668000.0,68.53237,1.096973,1.037889,0.442892,0.839341,0.434724,0.095762,1.026836,0.0,290695,0.29619,0.0,1.0,4519.1553,-0.659116,5195.9272,0.210951,1728.4689,1.706164,69.20915,62.58842,2.567857,0.228888,0.540569,7.547625,36.86315,-1.804937,4.496737,5.168049,265.47842,269.35822,-1.251474,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,6,180,169,15,15,6,9010,0,0,1377p150,,EXP,1377p151
9906627056702252,14.878515264684715,138.5831621467953,-1.0736554265510887,136.46062617523364,38.26534128483726,215.03328480776332,58486.22417987074,57398.27742922667,0,416419,7.125345,5.557723,6.410566,580.641,130.49226,715.6281,743.0309,751.7108,754.36304,0.0,11103589000.0,0.676977,0.881986,-0.137059,-2.629136,-2.884506,346.48914,0.890141,22.923565,22.636345,,,,16.150776,22.626352,0.032072,0.386936,0.519978,0.539785,0.386936,0.519978,0.539785,0.615661,1308.0002,318.0918,2.946245,0.634233,0.000865,1.2e-05,52.289925,0.827346,-0.136316,-2.620375,-2.882453,346.39603,0.858862,0.0,0.0,5.681682,0.239985,8.095285,1.037442,0.0,0.988811,0.988603,0.985071,0.01317,0.147211,0.066225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.4299,321.78973,43.686,0.320864,3898163,23.026646,22.705782,,,,16.151068,22.665192,0.909427,0.938049,0.994579,0.996668,0.999288,0.999731,0.96486,7.12471,5.557273,6.409857,17657623,4908,0,0,0,0,0,0,1783.4108,570.9219,3.513115,0.656733,0.000706,9e-06,72.04217,1.555315,1.310618,1.443942,13114490000.0,38.08988,1.087493,0.884591,0.825623,0.556593,0.60448,0.099843,1.025964,0.0,291722,0.04059,0.0,1.0,0.0,0.0,0.0,0.0,808.005,0.330375,22.266174,14.755829,-0.233981,-2.086834,-0.084753,1.184615,6.21058,,,,56.725063,12.855048,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,172,168,15,15,3,9010,0,0,1384p150,,REX,1393p151
9906627060434372,15.069014513114848,153.17714805213174,3.7389556651310087,149.7183644967245,51.253888965445526,222.8198382425806,58194.12592200074,57404.25448433666,0,416476,7.933356,8.723591,7.118204,2537.34,2747.8845,395.0471,439.36218,443.94577,451.6842,453.8506,7011437600.0,0.486525,0.839236,4.860888,0.49099,-50.930065,215.326,1.977715,23.282238,22.69029,20.78321,23.27232,,16.66726,21.75959,0.046233,0.217681,0.392644,0.963655,0.217681,0.392644,0.963655,0.424294,929.7041,258.2076,2.856779,0.615101,0.000594,9e-06,38.26841,0.765325,4.822951,0.488633,-50.877823,215.24258,1.878314,0.0,0.0,0.260158,1.436672,0.360202,2.521317,0.0,0.991685,0.986367,0.987319,0.011321,0.017183,0.014259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.7649,285.6919,41.85724,0.640448,3713838,23.430832,22.790384,20.791718,23.277544,,16.667679,21.81558,0.872092,0.911931,0.992195,0.9952,0.998974,0.999613,0.94974,7.932662,8.72113,7.117393,113162571,1476,0,0,0,0,0,0,1622.1633,451.0712,3.683672,0.684164,0.00065,9e-06,74.37766,1.439559,1.508889,1.275373,4749836300.0,65.582115,1.046991,0.947313,1.125038,0.455659,0.707988,0.115807,0.836928,0.0,290739,0.974804,0.0,1.0,90.019844,-0.297495,67.03831,0.105306,279.31473,0.64899,12.937182,12.297887,8.151756,0.383227,-1.239657,0.629678,11.619526,-2.485826,,,241.90047,261.91864,1.023863,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,174,166,11,11,3,9010,0,0,1532p150,,EXP,1533p151
9906627252914384,15.377005070101127,193.07606648084743,19.272489704464693,185.75566023324333,78.24702782138857,303.9572249781886,57894.06338663075,57110.21062828259,0,419413,9.469884,5.982243,6.659458,1840.176,109.49102,336.63757,390.92993,397.01617,404.2525,404.77966,5646428000.0,0.768237,0.911755,0.30859,0.968256,22.257833,291.5053,1.250693,22.786263,22.600306,23.776546,22.535025,19.131292,16.338385,22.257124,0.025271,0.359043,0.43665,0.612421,0.359043,0.43665,0.612421,0.712863,536.31525,113.02583,3.746802,0.743854,0.000854,1.1e-05,30.43932,0.866948,0.307271,0.965712,22.245352,291.44357,1.215932,0.0,0.0,2.862039,0.625774,0.301993,1.761286,0.0,0.984533,0.983262,0.985593,0.022474,0.316093,0.014295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613.9176,115.905075,34.43817,0.212467,3601096,22.867485,22.655018,23.781197,22.53788,19.131903,16.338614,22.287727,0.927921,0.950857,0.995726,0.997373,0.999439,0.999788,0.972207,9.448844,8.483233,6.65859,114418315,2256,0,0,0,0,0,0,1094.7579,280.08267,4.761499,0.811589,0.000939,1.2e-05,68.69735,1.461373,1.313782,1.147314,6778682000.0,88.30383,0.913192,0.602477,0.823591,0.833765,0.375757,0.146572,0.918183,0.0,288805,0.36729,0.0,1.0,84.03395,0.058897,131.7067,-0.300747,305.05402,0.663603,16.508831,9.216837,0.594774,0.832898,0.65011,0.978991,6.708519,1.243317,3.405977,2.793289,175.37624,10.845945,-1.493469,0,0,0,0,16,0,1,0,0,0,0,0,0,0,0,0,0,2,2,214,203,13,13,2,9010,0,0,1930p155,,EXP,1925p151
9906627293876711,15.46435024507359,355.06581661148874,16.11767136020418,1.7898516031900067,-44.039301230477406,98.74520698938032,58434.027902920745,56880.2777642226,0,420038,17.657717,17.869314,16.697178,260.97406,1310.0719,1049.677,1343.3021,1407.7623,1417.0574,1417.2963,12605336000.0,1.543882,2.052449,-0.98664,2.389721,-19.700764,307.97607,2.523866,22.028465,21.719318,,21.554132,,16.278708,21.494835,0.035441,0.404048,0.555856,0.705148,0.404048,0.555856,0.705148,1.390115,354.80792,119.03493,3.178598,0.667955,0.000742,1e-05,51.385185,1.912406,-0.980732,2.380923,-19.685272,307.8846,2.426043,0.0,0.0,0.625556,0.252453,0.756149,1.162234,0.0,0.98632,0.988006,0.986616,0.019016,0.024568,0.017517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,736.73413,234.57947,105.06431,0.346325,3153502,22.142374,21.79605,,21.558136,,16.27903,21.537754,0.900403,0.931768,0.994012,0.996318,0.999214,0.999703,0.961241,17.649355,17.861055,16.691122,82055950,4583,0,0,0,0,0,0,1116.0264,349.50885,4.483764,0.790531,0.00081,1.1e-05,168.45483,1.623283,1.666675,1.508328,6161428000.0,27.281445,1.00241,0.928656,0.625316,0.357145,0.762685,0.161065,0.95194,0.0,288242,0.258295,0.0,1.0,704.0666,-0.330449,588.63055,0.225055,381.78415,1.383744,26.184687,20.864948,-1.748509,1.945893,-0.536381,0.984267,17.390717,,,,24.79466,124.474464,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,199,190,12,12,5,9010,0,0,3549p155,,EXP,3553p151
9906627347026949,15.713153850667329,205.38901846997155,24.37153796653421,197.30518215099536,73.70207238861347,351.01910783703255,58548.28861678074,57121.199922882595,0,420849,14.162864,12.802421,11.49615,465.76962,1293.5348,803.16943,1073.2957,1102.9657,1115.2845,1115.315,12467612000.0,1.257475,1.516476,-2.441796,-4.648022,88.24562,1312.3279,1.681742,22.251251,22.04791,,,17.635767,14.704894,21.935602,0.028029,0.371413,0.460208,0.523086,0.371416,0.460218,0.523124,1.157352,568.6635,151.22588,3.404227,0.733057,0.001272,1.7e-05,25.544485,1.434044,-2.430225,-4.634482,88.190735,1312.0197,1.629979,0.055093,0.13725,1.811032,1.389724,1.211293,1.079659,0.259108,0.995719,0.995298,0.993483,0.009236,0.010051,0.009572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1145.9718,312.24557,54.334522,0.232742,3561078,22.341335,22.108593,,,17.636442,14.705149,21.969545,0.920378,0.945643,0.995261,0.997087,0.999378,0.999765,0.969221,14.161606,12.801221,11.4951,108911269,5125,0,0,0,0,0,0,1902.1744,573.7105,4.915555,0.87193,0.00122,1.6e-05,109.74353,1.412009,1.24961,1.0904,6132340000.0,33.053936,0.939718,0.977768,0.533128,0.422926,0.493536,0.112685,1.027093,0.0,286792,0.139048,0.0,1.0,708.9477,-0.323746,398.55368,0.055504,457.35223,1.183586,27.59899,17.635002,-4.483899,-3.967986,3.144904,5.387826,8.238168,,,2.931293,44.590916,123.39302,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,203,203,19,19,3,9010,0,0,2052p157,,EXP,2050p151
9906627349580395,15.82157604246009,215.4239445205208,28.16227081302755,207.2154009684347,66.21181446937914,9.177894101647992,57895.15407958074,57121.25000476259,0,420888,6.807676,5.430702,6.185183,1528.6727,2783.0012,2360.9353,2617.3682,2635.5483,2631.113,0.0,44634685000.0,1.8231,2.584743,2.712073,3.679212,-0.199871,-432.16043,3.557212,21.847973,21.468956,21.416746,21.085613,,,21.122225,0.026918,0.913044,1.328597,1.872224,0.913044,1.328597,1.872224,1.683468,407.66776,177.12408,3.866993,0.862732,0.001893,2.5e-05,34.817474,2.449663,2.69973,3.668919,-0.199751,-432.06293,3.451999,0.001822,0.000974,0.861704,0.510952,86.6905,0.619424,0.00206,0.663387,0.664276,0.663653,0.01169,0.00769,0.011407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.59793,210.24539,35.871998,0.407255,3630933,21.934488,21.527233,21.4217,21.088655,,,21.154823,0.923409,0.94774,0.995449,0.997202,0.999403,0.999774,0.970423,6.807112,5.430549,6.185317,35777411,2667,0,0,0,0,0,0,885.2238,431.91562,5.517746,1.000143,0.001915,2.4e-05,66.315735,1.276759,1.07565,1.213578,47202484000.0,70.86741,1.188564,1.002154,0.75677,0.62134,0.54498,0.113172,1.095174,0.0,285797,0.37241,0.0,1.0,0.0,0.0,0.0,0.0,3978.1643,0.454805,33.99054,32.60207,5.30893,3.407816,-0.008691,-2.148584,20.368982,0.333044,,,145.67143,265.96814,-0.266876,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,218,217,27,27,2,9010,0,0,2154p157,,REX,2159p151
