objectId,ra,dec,redshift,name,idx,best_cat,best_cat_release,query_time,smallcone_posterior,missedcat_posterior,extra_cat_cols,host_objID,host_name,host_total_posterior,host_ra,host_dec,host_redshift_mean,host_redshift_std,host_redshift_info,host_redshift_posterior,host_absmag_mean,host_absmag_std,host_absmag_info,host_absmag_posterior,host_offset_mean,host_offset_std,host_offset_info,host_offset_posterior,host_frac_offset_mean,host_frac_offset_std,any_posterior,none_posterior,host_2_objID,host_2_name,host_2_total_posterior,host_2_ra,host_2_dec,host_2_redshift_mean,host_2_redshift_std,host_2_redshift_info,host_2_redshift_posterior,host_2_absmag_mean,host_2_absmag_std,host_2_absmag_info,host_2_absmag_posterior,host_2_offset_mean,host_2_offset_std,host_2_offset_info,host_2_offset_posterior,host_2_frac_offset_mean,host_2_frac_offset_std
ZTF23abaaxln,353.3947759266667,50.69336578666668,nan,Transient_0,0,panstarrs,dr2,3.9337539672851562,1.5835151669502072e-13,1.5835151669502072e-13,{},168833533908756386,nan,0.9999999999995015,353.39096228451956,50.69649832879975,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,14.244839830297686,0.09003860127296093,nan,0.9999999999995015,4.413498955990704,0.22043074714774225,0.9999999999995249,4.750545500850622e-13,168833533992543474,nan,0.0,353.3992131641328,50.693997058410574,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,10.374041631458201,0.06510284987721568,nan,0.0,5.505355695402499,0.37235796946969535
ZTF24abllcax,76.44483443684211,10.882055331578949,0.04,Transient_0,0,panstarrs,dr2,3.194650888442993,2.8040137660514738e-14,2.8040137660514738e-14,{},121060764596883423,nan,0.9999999999999158,76.45969345927517,10.88573671830825,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,54.17943706730906,0.09741737269310856,nan,0.9999999999999158,2.7733684163905665,0.20597652725035434,0.9999999999999158,8.412041298154422e-14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF24abrywxv,293.6857012166667,48.41381496666666,nan,Transient_0,0,panstarrs,dr2,3.6261351108551025,5.847400338865301e-15,5.847400338865301e-15,{},166092936859355695,nan,0.7085845652103703,293.68595626707275,48.412536828789214,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,4.639910434071331,0.09698480051489677,nan,0.7085845652103703,1.6788586991227907,0.0925354376329205,0.9999999999999825,1.7542201016595906e-14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF25aapvrng,172.31255107142857,-7.183092185714285,0.09,Transient_0,0,decals,dr9,2.1104259490966797,0.0,0.014807971192695654,{},9906618731071794,nan,0.9851920287629254,172.3121082288353,-7.183259471580776,0.277181,0.1385905,PHOT,318519.59343093523,-19.457485310646213,1.06502275,r,42.94075786088392,1.6957601747391977,0.0964344939269622,nan,2804.5568079483746,2.2855592994049476,0.524125435147154,0.9851920287629254,0.014807971237074561,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF24abhvcij,28.6335304,31.13535113846154,nan,Transient_0,0,decals,dr9,2.0732176303863525,0.0,2.114519902389665e-07,{},9906632665072428,nan,0.9988001293078475,28.633615051264663,31.135301747068652,0.312857,0.132463,PHOT,33408.071796098695,-19.404825210019,1.0827962,r,7.956008535277608,0.3312762362340684,0.08959514888339253,nan,2912.7765757797574,0.8619727110261072,0.23754370390442037,0.9999997835050016,2.1649499847262596e-07,9906632665072437,nan,0.000212516911474431,28.634196766533584,31.134403928035795,0.813146,0.089612,PHOT,11.265716295362534,-21.42012634975295,1.1062989,r,72.97771980987164,3.9816375595572135,0.09791998378171787,nan,436.248264738637,2.468207429333027,0.14186171340057244
ZTF23abnoapt,102.91919962857143,48.07801650476191,nan,Transient_0,0,nan,nan,nan,nan,nan,{},nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF23aboqpgn,32.999980185714286,49.429160828571426,nan,Transient_0,0,nan,nan,nan,nan,nan,{},nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF25aaczsit,145.54305780833334,37.09276605,0.084,Transient_0,0,decals,dr9,1.7692878246307373,0.0,0.0055206357243943825,{},9907734003648882,nan,0.9944793642004381,145.54310684421154,37.09235554086967,0.133928,0.066964,PHOT,483920.0572163416,-17.43039944594198,1.0783703,r,2.600803457415105,1.4864832501882783,0.0999079110363028,nan,3762.0190711103205,1.0775212088319936,0.08744864235045646,0.9944793642004381,0.005520635799561788,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF24abwlpbj,312.38674802500003,6.017922850000001,nan,Transient_0,0,decals,dr9,1.8398411273956299,0.0,7.022754145457325e-05,{},9906623761222669,nan,0.9999297723914182,312.3877629223666,6.017700405131194,0.650404,0.25385,PHOT,133256.47730169463,-20.21378019984292,1.1369129,r,147.6018804927428,3.7230703725575447,0.10435710276887797,nan,4339.082379116124,2.273110911048264,0.12825482950375763,0.9999297723914182,7.022760858169906e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF25aavaxru,275.2350319142857,7.540290771428571,nan,Transient_0,0,panstarrs,dr2,5.941590070724487,1.1679259558298401e-14,1.1679259558298401e-14,{},117042752341528118,nan,0.8696242184183651,275.23409080099674,7.53964415889611,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,4.083704293562071,0.10002253716343529,nan,0.8696242184183651,2.111257158233481,0.12335693529313294,0.9999999999999649,3.50377786748952e-14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF25aayfazs,299.69556752380953,-19.636387433333336,nan,Transient_0,0,nan,nan,nan,nan,nan,{},nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF24aaimxaf,207.47450963333333,26.479066616666667,0.059,Transient_0,0,panstarrs,dr2,2.2003142833709717,2.43828265790631e-13,2.43828265790631e-13,{},139772074778146673,nan,0.9999999999992685,207.47778223232132,26.48006664381947,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,11.144332264546476,0.09338631904356222,nan,0.9999999999992685,4.799859918281256,0.24359944546340556,0.9999999999992685,7.31484797371893e-13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF24aaadebq,232.10949346,22.59819538,nan,Transient_0,0,decals,dr9,1.8218848705291748,0.0,0.00010254661139737526,{},9906629763010597,nan,0.9998974533801609,232.10944356656137,22.598248120069982,0.353845,0.137821,PHOT,66046.57725728033,-19.101473273927265,1.1135123500000002,r,10.574210945757086,0.27592449088048593,0.09174177438925421,nan,6477.418422839335,0.801163740145767,0.2707307705019071,0.9998974533801609,0.00010254661983911172,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF24aaerzgz,296.44821554727275,48.37532484,0.1,Transient_0,0,panstarrs,dr2,5.32643985748291,1.2581697677170787e-13,1.2581697677170787e-13,{},166052964531931802,nan,0.9999999999992291,296.4532082002036,48.375944820029424,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,12.145518047492565,0.0668778377253189,nan,0.9999999999992291,4.454283955818626,0.31016114718125354,0.9999999999996225,3.7745093031512355e-13,166052964454413745,nan,0.0,296.4453106767707,48.37757412850175,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,10.66875526550385,0.08832843798781533,nan,0.0,5.051179407014555,0.27686889179383484
ZTF25aaftdla,272.54055381923075,50.2500154576923,0.047,Transient_0,0,decals,dr9,1.881532907485962,0.0,0.006832846181781283,{},9907737650334472,nan,0.9931671537948148,272.5377065244448,50.24460521609798,0.133242,0.066621,PHOT,433799.66341814236,-18.696521309459925,1.0144590000000002,r,14.148400607189306,20.54619355861485,0.09569591550673613,nan,1913.025717570746,2.059693170360339,0.09786111734787435,0.9931671537948148,0.006832846205185192,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF23aavyfyn,3.8510054758620686,47.58579755517241,nan,Transient_0,0,nan,nan,nan,nan,nan,{},nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF25abxofvp,16.68767115,28.29012088333333,nan,Transient_0,0,decals,dr9,1.8326687812805176,0.0,1.67362680238356e-05,{},9906631676399679,nan,0.9999821723628233,16.68755461418911,28.29012880404476,0.363678,0.181839,PHOT,91626.64386337608,-18.927974019610375,1.12567005,r,10.686938921699447,0.38850710151327333,0.08734121832364063,nan,6776.63116260147,0.8816592614399995,0.23160314808926066,0.9999821723628233,1.7827637176628446e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF25aacaguh,114.4859822,-12.638978766666668,nan,Transient_0,0,panstarrs,dr2,8.719152927398682,1.196793373756492e-13,1.196793373756492e-13,{},92831144862330320,nan,0.9999999999996332,114.4862503214908,-12.641725478522542,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,9.926956638611301,0.1032489176939505,nan,0.9999999999996332,4.142717226934423,0.20975845959455997,0.999999999999641,3.590380121269475e-13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF24abbggnw,23.22869825,-27.75672147857143,0.24,Transient_0,0,decals,dr9,5.595927715301514,0.0,0.009202863920738269,{},9906611345165447,nan,0.9907971360589892,23.228713661201617,-27.756909104439845,0.436374,0.148662,PHOT,138371.7455217045,-19.26544915352933,1.1321417,r,25.44084513529994,0.6801802386681093,0.1018913343151151,nan,4064.6757578849706,1.4808386326578922,0.23419066528620683,0.9907971360589892,0.009202863941010673,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF23abamchj,336.20372519,48.17938684999999,nan,Transient_0,0,panstarrs,dr2,4.238190174102783,2.4260287573932706e-15,2.4260287573932706e-15,{},165813362041106328,nan,0.7413324720083871,336.2041221980676,48.17976537947214,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,1.6656415753688796,0.09239577855995616,nan,0.7413324720083871,0.9079045330361388,0.0780989737854949,0.9999999999999927,7.278086272179811e-15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF25abizefk,334.6617559,2.03153455,nan,Transient_0,0,panstarrs,dr2,2.6952149868011475,1.218093874010299e-13,1.218093874010299e-13,{},110443346619861208,nan,0.9999999999996345,334.6620244914493,2.033906891142633,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,8.594701427113613,0.10450311134344825,nan,0.9999999999996345,4.152731994980899,0.29839037587435124,0.9999999999996345,3.6542816220308966e-13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF24aaijpcp,252.180273025,-4.81918094375,0.054,Transient_0,0,panstarrs,dr2,3.373486280441284,2.5412566007024825e-13,2.5412566007024825e-13,{},102212521770776969,nan,0.9999999999992376,252.1770831384202,-4.819568271296694,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,11.529172154450968,0.10437186542158383,nan,0.9999999999992376,4.845302083233449,0.24548392747460596,0.9999999999992376,7.623769802107448e-13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF23abncubg,300.11064393636366,-15.267424409090909,nan,Transient_0,0,panstarrs,dr2,3.1447219848632812,1.0377935309704501e-13,1.0377935309704501e-13,{},89683001083430104,nan,0.9999999999996882,300.1083716822352,-15.26691653591744,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,8.100601866535605,0.09647170246293167,nan,0.9999999999996882,4.004080441438214,0.2058056187236431,0.9999999999996887,3.1133805929113503e-13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF25abqwhji,17.292523375,61.25208705,nan,Transient_0,0,panstarrs,dr2,7.423635959625244,5.0463906082295166e-14,5.0463906082295166e-14,{},181500172882043359,nan,0.652821606841262,17.288230440731095,61.252201361512185,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,7.442877142512923,0.04809738557961605,nan,0.652821606841262,3.735881210696636,0.2592183399666097,0.9999999999998486,1.5139171824688552e-13,181490172932739764,nan,0.3455952436196461,17.293293810587233,61.24920514529748,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,10.46227243587989,0.09651338780486057,nan,0.3455952436196461,4.324542887313133,0.2945855038166957
ZTF24abbjtrd,337.7241295,48.716883575,nan,Transient_0,0,panstarrs,dr2,5.37211012840271,6.9765815757146e-15,6.9765815757146e-15,{},166463377254360594,nan,0.8133494197963302,337.725483784509,48.71654700285075,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,3.4407053856448218,0.07305066140602352,nan,0.8133494197963302,1.713801186184227,0.0906661954977939,0.999999999999979,2.09297447271438e-14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF25abwmbbo,154.9150695142857,-8.806353623809526,nan,Transient_0,0,panstarrs,dr2,2.320585250854492,2.106733927079905e-14,2.106733927079905e-14,{},97431549149420614,nan,0.5336213877130928,154.9149415772152,-8.808139208973115,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,6.444234773144701,0.09877929594567653,nan,0.5336213877130928,3.1024068377124445,0.16350428776324283,0.9999999999999368,6.320201781239714e-14,97431549171683336,nan,0.46637861228684285,154.91711316553483,-8.805872037000427,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,7.476745480659895,0.0981657576139318,nan,0.46637861228684285,3.2229503990824298,0.17689371967364925
ZTF23aboixbz,173.28293390000002,-7.6568672,nan,Transient_0,0,decals,dr9,2.055475950241089,0.0,6.427149320603563e-05,{},9906618543966037,nan,0.9999236622864788,173.2829225507254,-7.656960865632589,0.957442,0.44401,PHOT,16899.477051462094,-21.078129936297117,1.14526985,r,224.7776817142557,0.3579521920812301,0.0961951880913381,nan,13346.92840339378,1.1668014571848058,0.3175821994484867,0.9999236622864788,7.633771352118037e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF23absjirl,229.18022864166673,21.989548041666666,nan,Transient_0,0,decals,dr9,2.1117360591888428,0.0,1.1119024921654429e-08,{},9906629587439787,nan,0.8348786696010089,229.1805876985359,21.989467281273843,0.847959,0.287458,PHOT,585.4020661224513,-22.836642571609772,1.0410769500000001,r,19.59954326719732,1.2348791724614885,0.0918186682746715,nan,1095.6871727838354,0.13760938881410897,0.012766631369795979,0.9999999888807831,1.1119216836036135e-08,9906629587439726,nan,0.06848829393341493,229.17807120746627,21.9905037587684,0.562361,0.279124,PHOT,3354.5661759307077,-21.163013587020526,1.07027865,r,6.445012985502061,7.984563164029854,0.0922873343842453,nan,78.91746365847528,2.080295419164316,0.09318333929608233
ZTF24abbjmyk,276.64004747499996,19.16481715,nan,Transient_0,0,panstarrs,dr2,13.01102590560913,8.375991108409218e-14,8.375991108409218e-14,{},130992766425137254,nan,0.6397368975225881,276.64251015410736,19.163914638569103,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,8.98296866320309,0.09585850773256283,nan,0.6397368975225881,4.230678921062163,0.29935204334858123,0.9999999999997486,2.5127973325227656e-13,130992766382075009,nan,0.3602631024771872,276.638222929733,19.162049292433583,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,11.735665685444536,0.09959567130369222,nan,0.3602631024771872,4.745778701469862,0.25500528499774927
ZTF25abwrsbc,39.661402348,-21.062699976,nan,Transient_0,0,panstarrs,dr2,2.5846478939056396,2.1077627575523127e-14,2.1077627575523127e-14,{},82720396642474746,nan,0.9999999999999367,39.66418479703767,-21.063072197758405,0.0,0.0,nan,nan,0.0,0.0,nan,0.0,9.44596647347345,0.0952807612822302,nan,0.9999999999999367,2.5176151295874245,0.13222431221591258,0.9999999999999367,6.323288272656938e-14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF25aanjtra,220.81508788888888,12.907791933333332,nan,Transient_0,0,decals,dr9,1.8552908897399902,0.0,1.1211528053751843e-05,{},9906626344321770,nan,0.9999865957756051,220.8150669953232,12.907975565652194,0.494859,0.2474295,PHOT,154604.4486985411,-19.204285144242903,1.1514992,r,31.002487510415463,0.6718064616626854,0.09598502641655432,nan,6784.946782611504,1.4620319657753205,0.22548960994847841,0.9999865957756051,1.340422439487407e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF25aanlnuo,225.7243090142857,5.210254807142857,nan,Transient_0,0,decals,dr9,2.0303518772125244,0.0,0.001152781709622042,{},9906623456610161,nan,0.9988262324853019,225.72397305742712,5.209631857327544,0.164828,0.082414,PHOT,48055.01083071397,-19.14552677599286,1.0172537000000001,r,213.3016038158966,2.554262709909295,0.10057952485999115,nan,122570.42536782759,1.224068407296962,0.05061672475361516,0.9988472181178574,0.0011527818821425299,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF25acagttt,183.05202781111112,57.52288241111111,nan,Transient_0,0,decals,dr9,1.6990089416503906,0.0,1.0075567162323827e-08,{},9907739254392785,nan,0.999999695651078,183.05211708941945,57.52288055329354,0.297366,0.148683,PHOT,32472.27102382251,-19.441984994994023,1.0745697,r,4.973690906206494,0.20056785688895049,0.059966085381434685,nan,5309.549421185736,0.419508591497125,0.127424734779285,0.999999695651078,3.0434892192825695e-07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF24aawsbpd,251.91219359411764,-21.03730584117647,nan,Transient_0,0,panstarrs,dr2,3.889414072036743,3.7977586226099954e-14,3.7977586226099954e-14,{},82752519110417650,nan,0.8572364318925628,251.91103254324224,-21.035590487276252,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,7.307261485000328,0.09908179623098493,nan,0.8572364318925628,3.1902949201973665,0.16668197010223745,0.9999999999998861,1.1393275867829984e-13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF25aapplfd,270.4864675795918,66.08674267959184,0.085,Transient_0,0,decals,dr9,1.7587478160858154,0.0,0.008212680102783294,{},9907740789507403,nan,0.9917873198617909,270.4858007140459,66.08669954135902,0.367623,0.1838115,PHOT,123222.81706588532,-19.108618259065942,1.1180108000000002,r,26.064913798965623,0.9899997022726755,0.04219969789981336,nan,7294.291605920851,1.1971151282278143,0.10417414749889359,0.9917873198617909,0.00821268013820909,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF25aaxelhq,10.9830813,41.58062653333334,nan,Transient_0,0,panstarrs,dr2,42.21613693237305,4.714067576800414e-15,4.714067576800414e-15,{},157890109821927442,nan,0.8476892129662339,10.982169349972214,41.580704176986934,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,2.46940230064405,0.07309677534337838,nan,0.8476892129662339,1.342530449757003,0.08110471807959643,0.9999999999999859,1.4142202730401244e-14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF24aakrrjs,226.855391475,-22.0721726375,nan,Transient_0,0,nan,nan,nan,nan,nan,{},nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF25aakqyxk,156.51222287857144,-3.4157170142857147,0.034,Transient_0,0,decals,dr9,2.0363762378692627,0.0,5.30392127520388e-05,{},9906620137276541,nan,0.9973550701610443,156.52513030024338,-3.413148718492207,0.037395,0.008185,PHOT,99720.9105857804,-22.415688241634726,0.68341115,r,5.5526792385353385,47.29172139899082,0.1001860041866034,nan,3.6268769168336012,3.8297539826134646,0.1557037318175015,0.9999469607869738,5.30392130262314e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF24aaehepr,123.467639475,-14.255727375,nan,Transient_0,0,panstarrs,dr2,7.482901096343994,8.510743226761715e-14,8.510743226761715e-14,{},90891234689205741,nan,0.999999999999744,123.46888231811148,-14.253838036386234,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,8.067204373785527,0.10032893106754909,nan,0.999999999999744,3.814039934877467,0.22228020151821334,0.9999999999997446,2.553222968028514e-13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF24aaxdojc,40.90015655333334,-11.02262838,0.02,Transient_0,0,decals,dr9,2.5599870681762695,0.0,2.227776916790825e-05,{},9906617298328777,nan,0.9843386064963628,40.90031785533351,-11.022033615635062,0.118097,0.0590485,PHOT,73074.96093625957,-18.16417857440113,1.0269119500000001,r,2.0544882911227322,2.2209005483931503,0.10242410751095843,nan,4947.412937404591,0.24875779365255546,0.013929545527919779,0.9999777222259836,2.227777401639431e-05,9906617298328877,nan,0.0070584608239680005,40.90362641725956,-11.021539690010608,0.452036,0.226018,PHOT,7503.296191830921,-20.634492530269338,1.06824435,r,19.560425905170014,12.875588045628275,0.09809922974275272,nan,39.359289906366726,4.381235507958985,0.19183718274118092
ZTF24ablgtah,318.9020157,22.745307083333337,nan,Transient_0,0,nan,nan,nan,nan,nan,{},nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF24aaqgmxz,203.6390022,-12.89768675,0.06,Transient_0,0,panstarrs,dr2,2.9664552211761475,6.83906258305195e-15,6.83906258305195e-15,{},92522036400252293,nan,0.959365669171323,203.63998266170745,-12.89840286966375,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,4.300752510005092,0.09747092322235154,nan,0.959365669171323,1.554883803024422,0.11825805077983752,0.9999999999999795,2.051718774915585e-14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF25abwobxz,314.1997559666666,-3.051661408333333,0.12,Transient_0,0,panstarrs,dr2,2.6167237758636475,6.029606524806773e-14,6.029606524806773e-14,{},104343141973600313,nan,0.9999999999998191,314.1973365742778,-3.050067719633999,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,10.419514226264738,0.09874333693035457,nan,0.9999999999998191,3.503556156232781,0.18766358573563982,0.9999999999998191,1.8088819574420315e-13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF24aaervkt,196.84011451860465,-27.37534020465116,0.019807,Transient_0,0,nan,nan,nan,nan,nan,{},nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF24aalblfd,182.05690614999995,-0.8807166,nan,Transient_0,0,decals,dr9,2.494554042816162,0.0,2.9389671045666807e-05,{},9906621087483191,nan,0.999954941852393,182.05688557664652,-0.8809090637887385,0.770532,0.128456,PHOT,47825.25644767852,-20.69626281131588,1.1353077,r,884.1135795563084,0.7042006514169316,0.09845581494848032,nan,29881.520518031655,1.7254563310346749,0.25662258604554744,0.999954941852393,4.5058147607002834e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF25abmtkav,345.4325464615385,5.369904019230769,nan,Transient_0,0,decals,dr9,1.783210039138794,0.0,5.132719474197324e-05,{},9906623487873339,nan,0.9999399826283674,345.43279412855486,5.36972104822675,0.272958,0.136479,PHOT,103272.38978585783,-19.287355825149966,1.07162,r,16.79858579396858,1.1066073194293267,0.09934607662653659,nan,4980.826714039549,1.3453240715117767,0.12843889023594257,0.9999399826283674,6.0017371632647377e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF23abhyvva,88.18944502903226,65.7249690548387,nan,Transient_0,0,panstarrs,dr2,2.6512691974639893,6.187732573529681e-14,6.187732573529681e-14,{},186870881833071047,nan,0.9999999999998144,88.18331461212674,65.7252526953879,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,9.130104126465081,0.03987341103635474,nan,0.9999999999998144,3.5155469746716306,0.17704876726195004,0.9999999999998144,1.8563197720589043e-13,186930882647396632,nan,0.0,88.26487215209599,65.7799652089423,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,227.22965166910254,0.08855510442653558,nan,0.0,101.3336811537952,6.570905430548153
ZTF23abbakmt,310.55295409999997,-12.88078948,0.101,Transient_0,0,nan,nan,nan,nan,nan,{},nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF24aadlpxv,66.403459125,13.844395325,nan,Transient_0,0,panstarrs,dr2,2.5300040245056152,3.454500821036371e-14,3.454500821036371e-14,{},124610664030451939,nan,0.9999999999998963,66.40309389917972,13.842776731312822,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,5.966727830791078,0.1014165509530445,nan,0.9999999999998963,2.9690589311999274,0.15810166145449528,0.9999999999998963,1.0363502463109114e-13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF25acelmel,172.46048368823529,67.67271614705882,nan,Transient_0,0,decals,dr9,1.7156879901885986,0.0,3.3625863723534833e-06,{},9907741040117246,nan,0.999996459617114,172.4604051587642,67.6727123829805,0.36729,0.183645,PHOT,16265.33086618127,-20.01034991650216,1.0728088500000001,r,4.463405395909899,0.14234038443608965,0.05020541382714684,nan,2259.2088571934455,0.33075388402235567,0.12948335291576038,0.999996459617114,3.5403828860170194e-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF24absazmk,74.10902749523811,70.67757293809524,nan,Transient_0,0,nan,nan,nan,nan,nan,{},nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
